station,date,product,element,value
blmglnor,2021-04-11,gridmet,tmin,269.6000061
blmglnor,2021-04-12,gridmet,tmin,269.7000122
blmglnor,2021-04-13,gridmet,tmin,268.7000122
blmglnor,2021-04-14,gridmet,tmin,268.3999939
blmglnor,2021-04-15,gridmet,tmin,270.1000061
blmglnor,2021-04-16,gridmet,tmin,269.7000122
blmglnor,2021-04-17,gridmet,tmin,273.2000122
blmglnor,2021-04-18,gridmet,tmin,266.8999939
blmglnor,2021-04-19,gridmet,tmin,267.7000122
blmglnor,2021-04-20,gridmet,tmin,268
blmglnor,2021-04-21,gridmet,tmin,269.3999939
blmglnor,2021-04-22,gridmet,tmin,269.7999878
blmglnor,2021-04-23,gridmet,tmin,269.2000122
blmglnor,2021-04-24,gridmet,tmin,272
blmglnor,2021-04-25,gridmet,tmin,274.1000061
blmglnor,2021-04-26,gridmet,tmin,273.2999878
blmglnor,2021-04-27,gridmet,tmin,275.5
blmglnor,2021-04-28,gridmet,tmin,276.2000122
blmglnor,2021-04-29,gridmet,tmin,277.7999878
blmglnor,2021-04-30,gridmet,tmin,284
blmhardi,2021-04-01,gridmet,tmin,267.6000061
blmhardi,2021-04-02,gridmet,tmin,276.7999878
blmhardi,2021-04-03,gridmet,tmin,279
blmhardi,2021-04-04,gridmet,tmin,279.2999878
blmhardi,2021-04-05,gridmet,tmin,276.2000122
blmhardi,2021-04-06,gridmet,tmin,273
blmhardi,2021-04-07,gridmet,tmin,272.2000122
blmhardi,2021-04-08,gridmet,tmin,273
blmhardi,2021-04-09,gridmet,tmin,270.7000122
blmhardi,2021-04-10,gridmet,tmin,271
blmhardi,2021-04-11,gridmet,tmin,270.7000122
blmhardi,2021-04-12,gridmet,tmin,268.8999939
blmhardi,2021-04-13,gridmet,tmin,267.6000061
blmhardi,2021-04-14,gridmet,tmin,267.8999939
blmhardi,2021-04-15,gridmet,tmin,267.8999939
blmhardi,2021-04-16,gridmet,tmin,269.3999939
blmhardi,2021-04-17,gridmet,tmin,269.7000122
blmhardi,2021-04-18,gridmet,tmin,267.6000061
blmhardi,2021-04-19,gridmet,tmin,267.7999878
blmhardi,2021-04-20,gridmet,tmin,265.7000122
blmhardi,2021-04-21,gridmet,tmin,265.8999939
blmhardi,2021-04-22,gridmet,tmin,268.2000122
blmhardi,2021-04-23,gridmet,tmin,268.8999939
blmhardi,2021-04-24,gridmet,tmin,268.7999878
blmhardi,2021-04-25,gridmet,tmin,271.5
blmhardi,2021-04-26,gridmet,tmin,276.7999878
blmhardi,2021-04-27,gridmet,tmin,275.7999878
blmhardi,2021-04-28,gridmet,tmin,274.8999939
blmhardi,2021-04-29,gridmet,tmin,277.2000122
blmhardi,2021-04-30,gridmet,tmin,280.2000122
blmhavre,2021-04-01,gridmet,tmin,269.7000122
blmhavre,2021-04-02,gridmet,tmin,273.8999939
blmhavre,2021-04-03,gridmet,tmin,273.1000061
blmhavre,2021-04-04,gridmet,tmin,272.6000061
blmhavre,2021-04-05,gridmet,tmin,267.7000122
blmhavre,2021-04-06,gridmet,tmin,267.5
blmhavre,2021-04-07,gridmet,tmin,271.6000061
blmhavre,2021-04-08,gridmet,tmin,265.5
blmhavre,2021-04-09,gridmet,tmin,265.8999939
blmhavre,2021-04-10,gridmet,tmin,270.2000122
blmhavre,2021-04-11,gridmet,tmin,268.1000061
blmhavre,2021-04-12,gridmet,tmin,268.6000061
blmhavre,2021-04-13,gridmet,tmin,267.6000061
blmhavre,2021-04-14,gridmet,tmin,268.6000061
blmhavre,2021-04-15,gridmet,tmin,266.7000122
blmhavre,2021-04-16,gridmet,tmin,266.2999878
blmhavre,2021-04-17,gridmet,tmin,267.5
blmhavre,2021-04-18,gridmet,tmin,267.2999878
blmhavre,2021-04-19,gridmet,tmin,267.1000061
blmhavre,2021-04-20,gridmet,tmin,266.7000122
blmhavre,2021-04-21,gridmet,tmin,267
blmhavre,2021-04-22,gridmet,tmin,267.7000122
blmhavre,2021-04-23,gridmet,tmin,266.7999878
blmhavre,2021-04-24,gridmet,tmin,268.3999939
blmhavre,2021-04-25,gridmet,tmin,272
blmhavre,2021-04-26,gridmet,tmin,270.1000061
blmhavre,2021-04-27,gridmet,tmin,272.2000122
blmhavre,2021-04-28,gridmet,tmin,276.5
blmhavre,2021-04-29,gridmet,tmin,279.2999878
blmhavre,2021-04-30,gridmet,tmin,281.1000061
blmjorda,2021-04-01,gridmet,tmin,271.2999878
blmjorda,2021-04-02,gridmet,tmin,273.6000061
blmjorda,2021-04-03,gridmet,tmin,272.5
blmjorda,2021-04-04,gridmet,tmin,274
blmjorda,2021-04-05,gridmet,tmin,275.8999939
blmjorda,2021-04-06,gridmet,tmin,270.8999939
blmjorda,2021-04-07,gridmet,tmin,270.3999939
blmjorda,2021-04-08,gridmet,tmin,272.7999878
blmjorda,2021-04-09,gridmet,tmin,271.5
blmjorda,2021-04-10,gridmet,tmin,274.1000061
blmjorda,2021-04-11,gridmet,tmin,270.7000122
blmjorda,2021-04-12,gridmet,tmin,269.8999939
blmjorda,2021-04-13,gridmet,tmin,269.2000122
blmjorda,2021-04-14,gridmet,tmin,269.2999878
blmjorda,2021-04-15,gridmet,tmin,271.5
blmjorda,2021-04-16,gridmet,tmin,268.8999939
blmjorda,2021-04-17,gridmet,tmin,268.7000122
blmjorda,2021-04-18,gridmet,tmin,267.1000061
blmjorda,2021-04-19,gridmet,tmin,266.7000122
blmjorda,2021-04-20,gridmet,tmin,266.6000061
blmjorda,2021-04-21,gridmet,tmin,267.5
blmjorda,2021-04-22,gridmet,tmin,270.7000122
blmjorda,2021-04-23,gridmet,tmin,269.5
blmjorda,2021-04-24,gridmet,tmin,272.3999939
blmjorda,2021-04-25,gridmet,tmin,276.2000122
blmjorda,2021-04-26,gridmet,tmin,273
blmjorda,2021-04-27,gridmet,tmin,274
blmjorda,2021-04-28,gridmet,tmin,276.6000061
blmjorda,2021-04-29,gridmet,tmin,278.3999939
blmjorda,2021-04-30,gridmet,tmin,280.7000122
blmmatad,2021-04-01,gridmet,tmin,273.3999939
blmmatad,2021-04-02,gridmet,tmin,278.2000122
blmmatad,2021-04-03,gridmet,tmin,276.7000122
blmmatad,2021-04-04,gridmet,tmin,275.7999878
blmmatad,2021-04-05,gridmet,tmin,273.6000061
blmmatad,2021-04-06,gridmet,tmin,272.2999878
blmmatad,2021-04-07,gridmet,tmin,273.6000061
blmmatad,2021-04-08,gridmet,tmin,269.6000061
blmmatad,2021-04-09,gridmet,tmin,269.3999939
blmmatad,2021-04-10,gridmet,tmin,272
blmmatad,2021-04-11,gridmet,tmin,270.2999878
blmmatad,2021-04-12,gridmet,tmin,268.6000061
blmmatad,2021-04-13,gridmet,tmin,268.2000122
blmmatad,2021-04-14,gridmet,tmin,268.6000061
blmmatad,2021-04-15,gridmet,tmin,269.6000061
blmmatad,2021-04-16,gridmet,tmin,270
blmmatad,2021-04-17,gridmet,tmin,271
blmmatad,2021-04-18,gridmet,tmin,268.7999878
blmmatad,2021-04-19,gridmet,tmin,269.2000122
blmmatad,2021-04-20,gridmet,tmin,268.5
blmmatad,2021-04-21,gridmet,tmin,269
blmmatad,2021-04-22,gridmet,tmin,270.2000122
blmmatad,2021-04-23,gridmet,tmin,269.7999878
blmmatad,2021-04-24,gridmet,tmin,271.5
blmmatad,2021-04-25,gridmet,tmin,273.8999939
blmmatad,2021-04-26,gridmet,tmin,273.2999878
blmmatad,2021-04-27,gridmet,tmin,275.1000061
blmmatad,2021-04-28,gridmet,tmin,279.7999878
blmmatad,2021-04-29,gridmet,tmin,281.2000122
blmmatad,2021-04-30,gridmet,tmin,281.7000122
blmplevn,2021-04-01,gridmet,tmin,272.1000061
blmplevn,2021-04-02,gridmet,tmin,276
blmplevn,2021-04-03,gridmet,tmin,275.7999878
blmplevn,2021-04-04,gridmet,tmin,278.3999939
blmplevn,2021-04-05,gridmet,tmin,275.5
blmplevn,2021-04-06,gridmet,tmin,271.7000122
blmplevn,2021-04-07,gridmet,tmin,271.7999878
blmplevn,2021-04-08,gridmet,tmin,273
blmplevn,2021-04-09,gridmet,tmin,272.3999939
blmplevn,2021-04-10,gridmet,tmin,272.2999878
blmplevn,2021-04-11,gridmet,tmin,269.7999878
blmplevn,2021-04-12,gridmet,tmin,267.6000061
blmplevn,2021-04-13,gridmet,tmin,267.3999939
blmplevn,2021-04-14,gridmet,tmin,267.1000061
blmplevn,2021-04-15,gridmet,tmin,270
blmplevn,2021-04-16,gridmet,tmin,270.2999878
blmplevn,2021-04-17,gridmet,tmin,270.6000061
blmplevn,2021-04-18,gridmet,tmin,267.2000122
blmplevn,2021-04-19,gridmet,tmin,265.7000122
blmplevn,2021-04-20,gridmet,tmin,265.1000061
blmplevn,2021-04-21,gridmet,tmin,266.2000122
blmplevn,2021-04-22,gridmet,tmin,269.6000061
blmplevn,2021-04-23,gridmet,tmin,269
blmplevn,2021-04-24,gridmet,tmin,269
blmplevn,2021-04-25,gridmet,tmin,272.8999939
blmplevn,2021-04-26,gridmet,tmin,276.2999878
blmplevn,2021-04-27,gridmet,tmin,276
blmplevn,2021-04-28,gridmet,tmin,275.7000122
blmplevn,2021-04-29,gridmet,tmin,277.3999939
blmplevn,2021-04-30,gridmet,tmin,281.1000061
blmpumpk,2021-04-01,gridmet,tmin,269.7999878
blmpumpk,2021-04-02,gridmet,tmin,274.7999878
blmpumpk,2021-04-03,gridmet,tmin,275.5
blmpumpk,2021-04-04,gridmet,tmin,276.6000061
blmpumpk,2021-04-05,gridmet,tmin,276.8999939
blmpumpk,2021-04-06,gridmet,tmin,272.2000122
blmpumpk,2021-04-07,gridmet,tmin,271.8999939
blmpumpk,2021-04-08,gridmet,tmin,273.6000061
blmpumpk,2021-04-09,gridmet,tmin,272.3999939
blmpumpk,2021-04-10,gridmet,tmin,272.3999939
blmpumpk,2021-04-11,gridmet,tmin,271.3999939
blmpumpk,2021-04-12,gridmet,tmin,268.2999878
blmpumpk,2021-04-13,gridmet,tmin,268.6000061
blmpumpk,2021-04-14,gridmet,tmin,268.7000122
blmpumpk,2021-04-15,gridmet,tmin,270.1000061
blmpumpk,2021-04-16,gridmet,tmin,269.1000061
blmpumpk,2021-04-17,gridmet,tmin,270.2000122
blmpumpk,2021-04-18,gridmet,tmin,269.7999878
blmpumpk,2021-04-19,gridmet,tmin,268.2999878
blmpumpk,2021-04-20,gridmet,tmin,267
blmpumpk,2021-04-21,gridmet,tmin,267.5
blmpumpk,2021-04-22,gridmet,tmin,270.7999878
blmpumpk,2021-04-23,gridmet,tmin,270.3999939
blmpumpk,2021-04-24,gridmet,tmin,270.7000122
blmpumpk,2021-04-25,gridmet,tmin,276.2999878
blmpumpk,2021-04-26,gridmet,tmin,276.5
blmpumpk,2021-04-27,gridmet,tmin,275.3999939
blmpumpk,2021-04-28,gridmet,tmin,277.2000122
blmpumpk,2021-04-29,gridmet,tmin,279.2000122
blmpumpk,2021-04-30,gridmet,tmin,282.2999878
blmround,2021-04-01,gridmet,tmin,271.7999878
blmround,2021-04-02,gridmet,tmin,273.3999939
blmround,2021-04-03,gridmet,tmin,272.7000122
blmround,2021-04-04,gridmet,tmin,273.7000122
blmround,2021-04-05,gridmet,tmin,275.8999939
blmround,2021-04-06,gridmet,tmin,266
blmround,2021-04-07,gridmet,tmin,266.2000122
blmround,2021-04-08,gridmet,tmin,269.5
blmround,2021-04-09,gridmet,tmin,267.2999878
blmround,2021-04-10,gridmet,tmin,271
blmround,2021-04-11,gridmet,tmin,266.7000122
blmround,2021-04-12,gridmet,tmin,265.8999939
blmround,2021-04-13,gridmet,tmin,264.2000122
blmround,2021-04-14,gridmet,tmin,267.5
blmround,2021-04-15,gridmet,tmin,269.5
blmround,2021-04-16,gridmet,tmin,269.2999878
blmround,2021-04-17,gridmet,tmin,267.6000061
blmround,2021-04-18,gridmet,tmin,267.5
blmround,2021-04-19,gridmet,tmin,266.6000061
blmround,2021-04-20,gridmet,tmin,264.3999939
blmround,2021-04-21,gridmet,tmin,264.5
blmround,2021-04-22,gridmet,tmin,268.6000061
blmround,2021-04-23,gridmet,tmin,268.8999939
blmround,2021-04-24,gridmet,tmin,270.7999878
blmround,2021-04-25,gridmet,tmin,275.8999939
blmround,2021-04-26,gridmet,tmin,271.5
blmround,2021-04-27,gridmet,tmin,272.3999939
blmround,2021-04-28,gridmet,tmin,278.5
blmround,2021-04-29,gridmet,tmin,280.8999939
blmround,2021-04-30,gridmet,tmin,282.3999939
blmroyno,2021-04-01,gridmet,tmin,273.1000061
blmroyno,2021-04-02,gridmet,tmin,279.7000122
blmroyno,2021-04-03,gridmet,tmin,278.3999939
blmroyno,2021-04-04,gridmet,tmin,276.6000061
blmroyno,2021-04-05,gridmet,tmin,276.1000061
blmroyno,2021-04-06,gridmet,tmin,273.1000061
blmroyno,2021-04-07,gridmet,tmin,273
blmroyno,2021-04-08,gridmet,tmin,270.7000122
blmroyno,2021-04-09,gridmet,tmin,270.7999878
blmroyno,2021-04-10,gridmet,tmin,272
blmroyno,2021-04-11,gridmet,tmin,270.7000122
blmroyno,2021-04-12,gridmet,tmin,267.7999878
blmroyno,2021-04-13,gridmet,tmin,267.8999939
blmroyno,2021-04-14,gridmet,tmin,268.2999878
blmroyno,2021-04-15,gridmet,tmin,270.1000061
blmroyno,2021-04-16,gridmet,tmin,271.7000122
blmroyno,2021-04-17,gridmet,tmin,272.2000122
blmroyno,2021-04-18,gridmet,tmin,268.2999878
blmroyno,2021-04-19,gridmet,tmin,268.2999878
blmroyno,2021-04-20,gridmet,tmin,269
blmroyno,2021-04-21,gridmet,tmin,269.6000061
blmroyno,2021-04-22,gridmet,tmin,269.3999939
blmroyno,2021-04-23,gridmet,tmin,269.8999939
blmroyno,2021-04-24,gridmet,tmin,272.1000061
blmroyno,2021-04-25,gridmet,tmin,275.5
blmroyno,2021-04-26,gridmet,tmin,274.8999939
blmroyno,2021-04-27,gridmet,tmin,276.2999878
blmroyno,2021-04-28,gridmet,tmin,280.6000061
blmroyno,2021-04-29,gridmet,tmin,282.5
blmroyno,2021-04-30,gridmet,tmin,282.3999939
blmterry,2021-04-01,gridmet,tmin,265
blmterry,2021-04-02,gridmet,tmin,271.7999878
blmterry,2021-04-03,gridmet,tmin,272.2999878
blmterry,2021-04-04,gridmet,tmin,274.6000061
blmterry,2021-04-05,gridmet,tmin,275.8999939
blmterry,2021-04-06,gridmet,tmin,269.2999878
blmterry,2021-04-07,gridmet,tmin,268.8999939
blmterry,2021-04-08,gridmet,tmin,272.3999939
blmterry,2021-04-09,gridmet,tmin,268.7999878
blmterry,2021-04-10,gridmet,tmin,274.2999878
blmterry,2021-04-11,gridmet,tmin,271.5
blmterry,2021-04-12,gridmet,tmin,268.7999878
blmterry,2021-04-13,gridmet,tmin,269.6000061
blmterry,2021-04-14,gridmet,tmin,269.5
blmterry,2021-04-15,gridmet,tmin,271.7999878
blmterry,2021-04-16,gridmet,tmin,265.3999939
blmterry,2021-04-17,gridmet,tmin,266.2000122
blmterry,2021-04-18,gridmet,tmin,267.7000122
blmterry,2021-04-19,gridmet,tmin,265.6000061
blmterry,2021-04-20,gridmet,tmin,263.8999939
blmterry,2021-04-21,gridmet,tmin,263.7000122
blmterry,2021-04-22,gridmet,tmin,268.3999939
blmterry,2021-04-23,gridmet,tmin,270.2000122
blmterry,2021-04-24,gridmet,tmin,270.8999939
blmterry,2021-04-25,gridmet,tmin,275.3999939
blmterry,2021-04-26,gridmet,tmin,273.3999939
blmterry,2021-04-27,gridmet,tmin,274.1000061
blmterry,2021-04-28,gridmet,tmin,277.1000061
blmterry,2021-04-29,gridmet,tmin,278.8999939
blmterry,2021-04-30,gridmet,tmin,279.5
blmwarre,2021-04-01,gridmet,tmin,275.8999939
blmwarre,2021-04-02,gridmet,tmin,279.7999878
blmwarre,2021-04-03,gridmet,tmin,281.7000122
blmwarre,2021-04-04,gridmet,tmin,279.8999939
blmwarre,2021-04-05,gridmet,tmin,273.2999878
blmwarre,2021-04-06,gridmet,tmin,272.7000122
blmwarre,2021-04-07,gridmet,tmin,274.2999878
blmwarre,2021-04-08,gridmet,tmin,271
blmwarre,2021-04-09,gridmet,tmin,270.1000061
blmwarre,2021-04-10,gridmet,tmin,268.7999878
blmwarre,2021-04-11,gridmet,tmin,267.1000061
blmwarre,2021-04-12,gridmet,tmin,266.2000122
blmwarre,2021-04-13,gridmet,tmin,265.5
blmwarre,2021-04-14,gridmet,tmin,265.6000061
blmwarre,2021-04-15,gridmet,tmin,268.5
blmwarre,2021-04-16,gridmet,tmin,270
blmwarre,2021-04-17,gridmet,tmin,271.6000061
blmwarre,2021-04-18,gridmet,tmin,268.7999878
blmwarre,2021-04-19,gridmet,tmin,266.5
blmwarre,2021-04-20,gridmet,tmin,265.1000061
blmwarre,2021-04-21,gridmet,tmin,267
blmwarre,2021-04-22,gridmet,tmin,270.5
blmwarre,2021-04-23,gridmet,tmin,269.7000122
blmwarre,2021-04-24,gridmet,tmin,273.2000122
blmwarre,2021-04-25,gridmet,tmin,276.2000122
blmwarre,2021-04-26,gridmet,tmin,275.5
blmwarre,2021-04-27,gridmet,tmin,276.7999878
blmwarre,2021-04-28,gridmet,tmin,275.8999939
blmwarre,2021-04-29,gridmet,tmin,279.1000061
blmwarre,2021-04-30,gridmet,tmin,285.6000061
bozmtest,2021-04-01,gridmet,tmin,270.2999878
bozmtest,2021-04-02,gridmet,tmin,274.1000061
bozmtest,2021-04-03,gridmet,tmin,274.8999939
bozmtest,2021-04-04,gridmet,tmin,277.7000122
bozmtest,2021-04-05,gridmet,tmin,273.7000122
bozmtest,2021-04-06,gridmet,tmin,271.7000122
bozmtest,2021-04-07,gridmet,tmin,272
bozmtest,2021-04-08,gridmet,tmin,268.6000061
bozmtest,2021-04-09,gridmet,tmin,267.7999878
bozmtest,2021-04-10,gridmet,tmin,266.7999878
bozmtest,2021-04-11,gridmet,tmin,267.2999878
bozmtest,2021-04-12,gridmet,tmin,265.2000122
bozmtest,2021-04-13,gridmet,tmin,266.5
bozmtest,2021-04-14,gridmet,tmin,267.6000061
bozmtest,2021-04-15,gridmet,tmin,269.1000061
bozmtest,2021-04-16,gridmet,tmin,268.8999939
bozmtest,2021-04-17,gridmet,tmin,269.2999878
bozmtest,2021-04-18,gridmet,tmin,268.8999939
bozmtest,2021-04-19,gridmet,tmin,267.7000122
bozmtest,2021-04-20,gridmet,tmin,265.5
bozmtest,2021-04-21,gridmet,tmin,265.3999939
bozmtest,2021-04-22,gridmet,tmin,268.8999939
bozmtest,2021-04-23,gridmet,tmin,269.7999878
bozmtest,2021-04-24,gridmet,tmin,273
bozmtest,2021-04-25,gridmet,tmin,274.7999878
bozmtest,2021-04-26,gridmet,tmin,271.7000122
bozmtest,2021-04-27,gridmet,tmin,271.6000061
bozmtest,2021-04-28,gridmet,tmin,273.7999878
bozmtest,2021-04-29,gridmet,tmin,276.6000061
bozmtest,2021-04-30,gridmet,tmin,281.1000061
churchil,2021-04-01,gridmet,tmin,268.8999939
churchil,2021-04-02,gridmet,tmin,274.8999939
churchil,2021-04-03,gridmet,tmin,274
churchil,2021-04-04,gridmet,tmin,277
churchil,2021-04-05,gridmet,tmin,275
churchil,2021-04-06,gridmet,tmin,271.2999878
churchil,2021-04-07,gridmet,tmin,270.6000061
churchil,2021-04-08,gridmet,tmin,268.6000061
churchil,2021-04-09,gridmet,tmin,267.6000061
churchil,2021-04-10,gridmet,tmin,267.1000061
churchil,2021-04-11,gridmet,tmin,265.6000061
churchil,2021-04-12,gridmet,tmin,265.2000122
churchil,2021-04-13,gridmet,tmin,265.2000122
churchil,2021-04-14,gridmet,tmin,266.8999939
churchil,2021-04-15,gridmet,tmin,269.7000122
churchil,2021-04-16,gridmet,tmin,268.2999878
churchil,2021-04-17,gridmet,tmin,269
churchil,2021-04-18,gridmet,tmin,268.7000122
churchil,2021-04-19,gridmet,tmin,267
churchil,2021-04-20,gridmet,tmin,266
churchil,2021-04-21,gridmet,tmin,266.1000061
churchil,2021-04-22,gridmet,tmin,268.1000061
churchil,2021-04-23,gridmet,tmin,270.2000122
churchil,2021-04-24,gridmet,tmin,272.6000061
churchil,2021-04-25,gridmet,tmin,275.1000061
churchil,2021-04-26,gridmet,tmin,272.1000061
churchil,2021-04-27,gridmet,tmin,272.1000061
churchil,2021-04-28,gridmet,tmin,274.3999939
churchil,2021-04-29,gridmet,tmin,277.5
churchil,2021-04-30,gridmet,tmin,280.8999939
conradmt,2021-04-01,gridmet,tmin,275.2000122
conradmt,2021-04-02,gridmet,tmin,277.5
conradmt,2021-04-03,gridmet,tmin,275.2999878
conradmt,2021-04-04,gridmet,tmin,272.7999878
conradmt,2021-04-05,gridmet,tmin,269.8999939
conradmt,2021-04-06,gridmet,tmin,270.7000122
conradmt,2021-04-07,gridmet,tmin,274.7999878
conradmt,2021-04-08,gridmet,tmin,267
conradmt,2021-04-09,gridmet,tmin,268
conradmt,2021-04-10,gridmet,tmin,267.7999878
conradmt,2021-04-11,gridmet,tmin,266.6000061
conradmt,2021-04-12,gridmet,tmin,265.7999878
conradmt,2021-04-13,gridmet,tmin,265.6000061
conradmt,2021-04-14,gridmet,tmin,269.8999939
conradmt,2021-04-15,gridmet,tmin,269.8999939
conradmt,2021-04-16,gridmet,tmin,270.2000122
conradmt,2021-04-17,gridmet,tmin,273.3999939
conradmt,2021-04-18,gridmet,tmin,266.3999939
conradmt,2021-04-19,gridmet,tmin,266.7000122
conradmt,2021-04-20,gridmet,tmin,268.2000122
conradmt,2021-04-21,gridmet,tmin,267.7999878
conradmt,2021-04-22,gridmet,tmin,267.7999878
conradmt,2021-04-23,gridmet,tmin,267.7999878
conradmt,2021-04-24,gridmet,tmin,270.7999878
conradmt,2021-04-25,gridmet,tmin,272.7000122
conradmt,2021-04-26,gridmet,tmin,271.7999878
conradmt,2021-04-27,gridmet,tmin,273.8999939
conradmt,2021-04-28,gridmet,tmin,279.7999878
conradmt,2021-04-29,gridmet,tmin,283.2000122
conradmt,2021-04-30,gridmet,tmin,281.5
corvalli,2021-04-01,gridmet,tmin,269.7999878
corvalli,2021-04-02,gridmet,tmin,273.7999878
corvalli,2021-04-03,gridmet,tmin,273.8999939
corvalli,2021-04-04,gridmet,tmin,275.1000061
corvalli,2021-04-05,gridmet,tmin,272.7000122
corvalli,2021-04-06,gridmet,tmin,272.1000061
corvalli,2021-04-07,gridmet,tmin,272.2999878
corvalli,2021-04-08,gridmet,tmin,270.2999878
corvalli,2021-04-09,gridmet,tmin,269.7999878
corvalli,2021-04-10,gridmet,tmin,267.7999878
corvalli,2021-04-11,gridmet,tmin,266.6000061
corvalli,2021-04-12,gridmet,tmin,267.3999939
corvalli,2021-04-13,gridmet,tmin,269.2000122
corvalli,2021-04-14,gridmet,tmin,272.1000061
corvalli,2021-04-15,gridmet,tmin,274.5
corvalli,2021-04-16,gridmet,tmin,272
corvalli,2021-04-17,gridmet,tmin,269
corvalli,2021-04-18,gridmet,tmin,271.2000122
corvalli,2021-04-19,gridmet,tmin,267.1000061
corvalli,2021-04-20,gridmet,tmin,267
corvalli,2021-04-21,gridmet,tmin,267.6000061
corvalli,2021-04-22,gridmet,tmin,273.3999939
corvalli,2021-04-23,gridmet,tmin,273.3999939
corvalli,2021-04-24,gridmet,tmin,276.2000122
corvalli,2021-04-25,gridmet,tmin,273.2999878
corvalli,2021-04-26,gridmet,tmin,272.2999878
corvalli,2021-04-27,gridmet,tmin,271.7000122
corvalli,2021-04-28,gridmet,tmin,275.3999939
corvalli,2021-04-29,gridmet,tmin,278
corvalli,2021-04-30,gridmet,tmin,280.6000061
crowagen,2021-04-01,gridmet,tmin,271.2999878
crowagen,2021-04-02,gridmet,tmin,272.5
crowagen,2021-04-03,gridmet,tmin,274
crowagen,2021-04-04,gridmet,tmin,274.2999878
crowagen,2021-04-05,gridmet,tmin,275.5
crowagen,2021-04-06,gridmet,tmin,273
crowagen,2021-04-07,gridmet,tmin,273
crowagen,2021-04-08,gridmet,tmin,273.3999939
crowagen,2021-04-09,gridmet,tmin,271.8999939
crowagen,2021-04-10,gridmet,tmin,272.7999878
crowagen,2021-04-11,gridmet,tmin,269.3999939
crowagen,2021-04-12,gridmet,tmin,268.3999939
crowagen,2021-04-13,gridmet,tmin,266.8999939
crowagen,2021-04-14,gridmet,tmin,271
crowagen,2021-04-15,gridmet,tmin,272.3999939
crowagen,2021-04-16,gridmet,tmin,268.6000061
crowagen,2021-04-17,gridmet,tmin,269.1000061
crowagen,2021-04-18,gridmet,tmin,270.2000122
crowagen,2021-04-19,gridmet,tmin,266.8999939
crowagen,2021-04-20,gridmet,tmin,266.6000061
crowagen,2021-04-21,gridmet,tmin,266.7000122
crowagen,2021-04-22,gridmet,tmin,270.8999939
crowagen,2021-04-23,gridmet,tmin,270.2999878
crowagen,2021-04-24,gridmet,tmin,272.3999939
crowagen,2021-04-25,gridmet,tmin,273.6000061
crowagen,2021-04-26,gridmet,tmin,274.5
crowagen,2021-04-27,gridmet,tmin,275
crowagen,2021-04-28,gridmet,tmin,276.1000061
crowagen,2021-04-29,gridmet,tmin,277
crowagen,2021-04-30,gridmet,tmin,280.7000122
ebarllob,2021-04-01,gridmet,tmin,266.2999878
ebarllob,2021-04-02,gridmet,tmin,271.2000122
ebarllob,2021-04-03,gridmet,tmin,270.2000122
ebarllob,2021-04-04,gridmet,tmin,272.5
ebarllob,2021-04-05,gridmet,tmin,270.5
ebarllob,2021-04-06,gridmet,tmin,269.2999878
ebarllob,2021-04-07,gridmet,tmin,269
ebarllob,2021-04-08,gridmet,tmin,267.2000122
ebarllob,2021-04-09,gridmet,tmin,266.5
ebarllob,2021-04-10,gridmet,tmin,265.2000122
ebarllob,2021-04-11,gridmet,tmin,264.2999878
ebarllob,2021-04-12,gridmet,tmin,266.8999939
ebarllob,2021-04-13,gridmet,tmin,265.7000122
ebarllob,2021-04-14,gridmet,tmin,269.5
ebarllob,2021-04-15,gridmet,tmin,270
ebarllob,2021-04-16,gridmet,tmin,268.3999939
ebarllob,2021-04-17,gridmet,tmin,267.7000122
ebarllob,2021-04-18,gridmet,tmin,269.2999878
ebarllob,2021-04-19,gridmet,tmin,266.2000122
ebarllob,2021-04-20,gridmet,tmin,265.3999939
ebarllob,2021-04-21,gridmet,tmin,265.2999878
ebarllob,2021-04-22,gridmet,tmin,268.6000061
ebarllob,2021-04-23,gridmet,tmin,271
ebarllob,2021-04-24,gridmet,tmin,271.5
ebarllob,2021-04-25,gridmet,tmin,272.3999939
ebarllob,2021-04-26,gridmet,tmin,268.8999939
ebarllob,2021-04-27,gridmet,tmin,268.6000061
ebarllob,2021-04-28,gridmet,tmin,273.8999939
ebarllob,2021-04-29,gridmet,tmin,275
ebarllob,2021-04-30,gridmet,tmin,275.7999878
ekalakas,2021-04-01,gridmet,tmin,267.7999878
ekalakas,2021-04-02,gridmet,tmin,275.5
ekalakas,2021-04-03,gridmet,tmin,276.2999878
ekalakas,2021-04-04,gridmet,tmin,277.3999939
ekalakas,2021-04-05,gridmet,tmin,275.5
ekalakas,2021-04-06,gridmet,tmin,272.2000122
ekalakas,2021-04-07,gridmet,tmin,270.7999878
ekalakas,2021-04-08,gridmet,tmin,271.7000122
ekalakas,2021-04-09,gridmet,tmin,270
ekalakas,2021-04-10,gridmet,tmin,270.6000061
ekalakas,2021-04-11,gridmet,tmin,270.8999939
ekalakas,2021-04-12,gridmet,tmin,268.1000061
ekalakas,2021-04-13,gridmet,tmin,267.7000122
ekalakas,2021-04-14,gridmet,tmin,267.7999878
ekalakas,2021-04-15,gridmet,tmin,269.2999878
ekalakas,2021-04-16,gridmet,tmin,268.7999878
ekalakas,2021-04-17,gridmet,tmin,269.2999878
ekalakas,2021-04-18,gridmet,tmin,267.8999939
